StockCode,Date,Quantity,Price,Month,DayOfWeek,WeekOfYear,Lag1,RollingMean7,StockCodeEnc
20725,2011-11-29,20,1.65,11,1,48,56.0,35.714285714285715,2
20725,2011-11-30,74,1.65,11,2,48,20.0,33.714285714285715,2
20725,2011-12-01,50,1.5833333333333333,12,3,48,74.0,41.42857142857143,2
20725,2011-12-02,50,1.65,12,4,48,50.0,43.285714285714285,2
20725,2011-12-04,3,1.65,12,6,48,50.0,44.42857142857143,2
20725,2011-12-05,47,2.27,12,0,49,3.0,37.142857142857146,2
20725,2011-12-06,85,1.65,12,1,49,47.0,42.857142857142854,2
20725,2011-12-07,35,1.65,12,2,49,85.0,47.0,2
20725,2011-12-08,46,1.6499999999999997,12,3,49,35.0,49.142857142857146,2
20725,2011-12-09,41,1.5499999999999998,12,4,49,46.0,45.142857142857146,2
20726,2009-12-02,24,1.6499999999999997,12,2,49,34.0,34.0,3
20726,2009-12-03,17,1.65,12,3,49,24.0,29.0,3
20726,2009-12-04,31,1.6499999999999997,12,4,49,17.0,25.0,3
20726,2009-12-06,2,1.65,12,6,49,31.0,26.5,3
20726,2009-12-07,4,1.65,12,0,50,2.0,21.6,3
20726,2009-12-08,10,1.65,12,1,50,4.0,18.666666666666668,3
20726,2009-12-09,50,1.65,12,2,50,10.0,17.428571428571427,3
20726,2009-12-10,12,1.65,12,3,50,50.0,19.714285714285715,3
20726,2009-12-11,32,1.6499999999999997,12,4,50,12.0,18.0,3
20726,2009-12-13,11,1.65,12,6,50,32.0,20.142857142857142,3
20726,2009-12-14,30,1.65,12,0,51,11.0,17.285714285714285,3
20726,2009-12-15,10,1.65,12,1,51,30.0,21.285714285714285,3
20726,2009-12-16,70,1.65,12,2,51,10.0,22.142857142857142,3
20726,2009-12-17,110,1.5499999999999998,12,3,51,70.0,30.714285714285715,3
20726,2009-12-18,130,1.5833333333333333,12,4,51,110.0,39.285714285714285,3
20726,2009-12-20,50,1.6499999999999997,12,6,51,130.0,56.142857142857146,3
20726,2010-01-04,20,1.65,1,0,1,50.0,58.714285714285715,3
20726,2010-01-05,107,1.5833333333333333,1,1,1,20.0,60.0,3
20726,2010-01-07,310,1.5499999999999998,1,3,1,107.0,71.0,3
20726,2010-01-08,10,1.65,1,4,1,310.0,113.85714285714286,3
20726,2010-01-10,20,1.65,1,6,1,10.0,105.28571428571429,3
20726,2010-01-11,22,1.65,1,0,2,20.0,92.42857142857143,3
20726,2010-01-12,31,1.6499999999999997,1,1,2,22.0,77.0,3
20726,2010-01-13,10,1.65,1,2,2,31.0,74.28571428571429,3
20726,2010-01-17,30,1.6499999999999997,1,6,2,10.0,72.85714285714286,3
20726,2010-01-19,20,1.65,1,1,3,30.0,61.857142857142854,3
20726,2010-01-20,4,1.65,1,2,3,20.0,20.428571428571427,3
20726,2010-01-21,10,1.65,1,3,3,4.0,19.571428571428573,3
20726,2010-01-22,34,1.65,1,4,3,10.0,18.142857142857142,3
20726,2010-01-24,30,1.65,1,6,3,34.0,19.857142857142858,3
20726,2010-01-25,2,1.65,1,0,4,30.0,19.714285714285715,3
20726,2010-01-26,232,1.6499999999999997,1,1,4,2.0,18.571428571428573,3
20726,2010-01-27,2,1.65,1,2,4,232.0,47.42857142857143,3
20726,2010-01-28,20,1.65,1,3,4,2.0,44.857142857142854,3
20726,2010-01-29,100,1.45,1,4,4,20.0,47.142857142857146,3
20726,2010-01-31,10,1.65,1,6,4,100.0,60.0,3
20726,2010-02-02,123,1.5833333333333333,2,1,5,10.0,56.57142857142857,3
20726,2010-02-03,10,1.65,2,2,5,123.0,69.85714285714286,3
20726,2010-02-04,51,1.6499999999999997,2,3,5,10.0,71.0,3
20726,2010-02-07,1,1.65,2,6,5,51.0,45.142857142857146,3
20726,2010-02-08,20,1.65,2,0,6,1.0,45.0,3
20726,2010-02-09,51,1.6499999999999997,2,1,6,20.0,45.0,3
20726,2010-02-10,10,1.65,2,2,6,51.0,38.0,3
20726,2010-02-11,35,1.65,2,3,6,10.0,38.0,3
20726,2010-02-12,10,1.65,2,4,6,35.0,25.428571428571427,3
20726,2010-02-14,111,1.5833333333333333,2,6,6,10.0,25.428571428571427,3
20726,2010-02-15,33,1.65,2,0,7,111.0,34.0,3
20726,2010-02-16,1,1.65,2,1,7,33.0,38.57142857142857,3
20726,2010-02-17,10,1.65,2,2,7,1.0,35.857142857142854,3
20726,2010-02-19,1,1.65,2,4,7,10.0,30.0,3
20726,2010-02-21,3,1.65,2,6,7,1.0,28.714285714285715,3
20726,2010-02-22,32,1.65,2,0,8,3.0,24.142857142857142,3
20726,2010-02-23,3,1.65,2,1,8,32.0,27.285714285714285,3
20726,2010-02-24,1,1.65,2,2,8,3.0,11.857142857142858,3
20726,2010-02-25,10,1.65,2,3,8,1.0,7.285714285714286,3
20726,2010-02-26,30,1.65,2,4,8,10.0,8.571428571428571,3
20726,2010-02-28,3,1.65,2,6,8,30.0,11.428571428571429,3
20726,2010-03-01,25,1.65,3,0,9,3.0,11.714285714285714,3
20726,2010-03-02,24,1.6499999999999997,3,1,9,25.0,14.857142857142858,3
20726,2010-03-03,20,1.65,3,2,9,24.0,13.714285714285714,3
20726,2010-03-04,35,1.6499999999999997,3,3,9,20.0,16.142857142857142,3
20726,2010-03-05,20,1.65,3,4,9,35.0,21.0,3
20726,2010-03-07,4,1.65,3,6,9,20.0,22.428571428571427,3
20726,2010-03-08,60,1.65,3,0,10,4.0,18.714285714285715,3
20726,2010-03-09,43,1.65,3,1,10,60.0,26.857142857142858,3
20726,2010-03-10,35,1.65,3,2,10,43.0,29.428571428571427,3
20726,2010-03-11,4,1.65,3,3,10,35.0,31.0,3
20726,2010-03-12,6,1.65,3,4,10,4.0,28.714285714285715,3
20726,2010-03-14,114,1.5999999999999999,3,6,10,6.0,24.571428571428573,3
20726,2010-03-15,10,1.65,3,0,11,114.0,38.0,3
20726,2010-03-16,14,1.6499999999999997,3,1,11,10.0,38.857142857142854,3
20726,2010-03-17,30,1.6499999999999997,3,2,11,14.0,32.285714285714285,3
20726,2010-03-18,52,1.6499999999999997,3,3,11,30.0,30.428571428571427,3
20726,2010-03-19,5,1.65,3,4,11,52.0,32.857142857142854,3
20726,2010-03-21,8,1.6499999999999997,3,6,11,5.0,33.0,3
20726,2010-03-22,13,1.6499999999999997,3,0,12,8.0,33.285714285714285,3
20726,2010-03-23,51,1.65,3,1,12,13.0,18.857142857142858,3
20726,2010-03-24,10,1.65,3,2,12,51.0,24.714285714285715,3
20726,2010-03-26,2,1.65,3,4,12,10.0,24.142857142857142,3
20726,2010-03-28,16,1.65,3,6,12,2.0,20.142857142857142,3
20726,2010-03-29,35,1.65,3,0,13,16.0,15.0,3
20726,2010-03-30,31,1.5999999999999999,3,1,13,35.0,19.285714285714285,3
20726,2010-03-31,20,1.65,3,2,13,31.0,22.571428571428573,3
20726,2010-04-01,120,1.5833333333333333,4,3,13,20.0,23.571428571428573,3
20726,2010-04-06,21,1.65,4,1,14,120.0,33.42857142857143,3
20726,2010-04-07,41,1.65,4,2,14,21.0,35.0,3
20726,2010-04-08,20,1.65,4,3,14,41.0,40.57142857142857,3
20726,2010-04-09,20,1.65,4,4,14,20.0,41.142857142857146,3
20726,2010-04-11,10,1.65,4,6,14,20.0,39.0,3
20726,2010-04-12,10,1.65,4,0,15,10.0,36.0,3
20726,2010-04-13,31,1.6499999999999997,4,1,15,10.0,34.57142857142857,3
20726,2010-04-14,20,1.65,4,2,15,31.0,21.857142857142858,3
20726,2010-04-15,20,1.65,4,3,15,20.0,21.714285714285715,3
20726,2010-04-16,150,1.5999999999999999,4,4,15,20.0,18.714285714285715,3
20726,2010-04-19,26,1.65,4,0,16,150.0,37.285714285714285,3
20726,2010-04-20,24,1.65,4,1,16,26.0,38.142857142857146,3
20726,2010-04-21,1,1.65,4,2,16,24.0,40.142857142857146,3
20726,2010-04-22,60,1.65,4,3,16,1.0,38.857142857142854,3
20726,2010-04-23,21,1.6499999999999997,4,4,16,60.0,43.0,3
20726,2010-04-25,7,1.65,4,6,16,21.0,43.142857142857146,3
20726,2010-04-26,11,1.65,4,0,17,7.0,41.285714285714285,3
20726,2010-04-27,80,1.65,4,1,17,11.0,21.428571428571427,3
20726,2010-04-28,40,1.6499999999999997,4,2,17,80.0,29.142857142857142,3
20726,2010-04-29,34,1.65,4,3,17,40.0,31.428571428571427,3
20726,2010-04-30,50,1.6499999999999997,4,4,17,34.0,36.142857142857146,3
20726,2010-05-02,37,1.65,5,6,17,50.0,34.714285714285715,3
20726,2010-05-04,20,1.65,5,1,18,37.0,37.0,3
20726,2010-05-05,50,1.65,5,2,18,20.0,38.857142857142854,3
20726,2010-05-06,167,1.625,5,3,18,50.0,44.42857142857143,3
20726,2010-05-07,160,1.5699999999999998,5,4,18,167.0,56.857142857142854,3
20726,2010-05-09,2,1.65,5,6,18,160.0,74.0,3
20726,2010-05-10,10,1.65,5,0,19,2.0,69.42857142857143,3
20726,2010-05-11,12,1.6499999999999997,5,1,19,10.0,63.714285714285715,3
20726,2010-05-12,107,1.5999999999999999,5,2,19,12.0,60.142857142857146,3
20726,2010-05-13,35,1.6499999999999997,5,3,19,107.0,72.57142857142857,3
20726,2010-05-14,30,1.65,5,4,19,35.0,70.42857142857143,3
20726,2010-05-16,23,1.65,5,6,19,30.0,50.857142857142854,3
20726,2010-05-17,20,1.65,5,0,20,23.0,31.285714285714285,3
20726,2010-05-18,30,1.65,5,1,20,20.0,33.857142857142854,3
20726,2010-05-20,24,1.6499999999999997,5,3,20,30.0,36.714285714285715,3
20726,2010-05-23,37,1.65,5,6,20,24.0,38.42857142857143,3
20726,2010-05-25,80,1.65,5,1,21,37.0,28.428571428571427,3
20726,2010-05-26,20,1.65,5,2,21,80.0,34.857142857142854,3
20726,2010-05-27,61,1.6499999999999997,5,3,21,20.0,33.42857142857143,3
20726,2010-05-28,10,1.65,5,4,21,61.0,38.857142857142854,3
20726,2010-05-30,1,1.65,5,6,21,10.0,37.42857142857143,3
20726,2010-06-02,11,1.65,6,2,22,1.0,33.285714285714285,3
20726,2010-06-03,230,1.5499999999999998,6,3,22,11.0,31.428571428571427,3
20726,2010-06-04,3,1.65,6,4,22,230.0,59.0,3
20726,2010-06-06,11,1.65,6,6,22,3.0,48.0,3
20726,2010-06-07,2411,1.5499999999999998,6,0,23,11.0,46.714285714285715,3
20726,2010-06-08,34,1.65,6,1,23,2411.0,382.42857142857144,3
20726,2010-06-09,40,1.6499999999999997,6,2,23,34.0,385.85714285714283,3
20726,2010-06-10,24,1.6499999999999997,6,3,23,40.0,391.42857142857144,3
20726,2010-06-11,12,1.6499999999999997,6,4,23,24.0,393.2857142857143,3
20726,2010-06-13,30,1.6499999999999997,6,6,23,12.0,362.14285714285717,3
20726,2010-06-14,34,1.65,6,0,24,30.0,366.0,3
20726,2010-06-15,34,1.65,6,1,24,34.0,369.2857142857143,3
20726,2010-06-16,22,1.65,6,2,24,34.0,29.714285714285715,3
20726,2010-06-17,11,1.65,6,3,24,22.0,28.0,3
20726,2010-06-18,16,1.6499999999999997,6,4,24,11.0,23.857142857142858,3
20726,2010-06-20,44,1.6499999999999997,6,6,24,16.0,22.714285714285715,3
20726,2010-06-21,17,1.65,6,0,25,44.0,27.285714285714285,3
20726,2010-06-22,50,1.6499999999999997,6,1,25,17.0,25.428571428571427,3
20726,2010-06-23,23,1.6499999999999997,6,2,25,50.0,27.714285714285715,3
20726,2010-06-24,60,1.65,6,3,25,23.0,26.142857142857142,3
20726,2010-06-25,24,1.6499999999999997,6,4,25,60.0,31.571428571428573,3
20726,2010-06-27,4,1.65,6,6,25,24.0,33.42857142857143,3
20726,2010-06-28,140,1.6166666666666665,6,0,26,4.0,31.714285714285715,3
20726,2010-06-29,51,1.65,6,1,26,140.0,45.42857142857143,3
20726,2010-06-30,16,1.6499999999999997,6,2,26,51.0,50.285714285714285,3
20726,2010-07-01,20,1.65,7,3,26,16.0,45.42857142857143,3
20726,2010-07-02,24,1.6499999999999997,7,4,26,20.0,45.0,3
20726,2010-07-04,20,1.65,7,6,26,24.0,39.857142857142854,3
20726,2010-07-05,45,1.6499999999999997,7,0,27,20.0,39.285714285714285,3
20726,2010-07-06,22,1.6499999999999997,7,1,27,45.0,45.142857142857146,3
20726,2010-07-07,33,1.65,7,2,27,22.0,28.285714285714285,3
20726,2010-07-08,36,1.6499999999999997,7,3,27,33.0,25.714285714285715,3
20726,2010-07-09,1,1.65,7,4,27,36.0,28.571428571428573,3
20726,2010-07-11,15,1.65,7,6,27,1.0,25.857142857142858,3
20726,2010-07-12,120,1.5833333333333333,7,0,28,15.0,24.571428571428573,3
20726,2010-07-13,11,1.65,7,1,28,120.0,38.857142857142854,3
20726,2010-07-14,26,1.65,7,2,28,11.0,34.0,3
20726,2010-07-15,31,1.6499999999999997,7,3,28,26.0,34.57142857142857,3
20726,2010-07-16,13,1.65,7,4,28,31.0,34.285714285714285,3
20726,2010-07-18,21,1.65,7,6,28,13.0,31.0,3
20726,2010-07-19,40,1.6499999999999997,7,0,29,21.0,33.857142857142854,3
20726,2010-07-20,21,1.6499999999999997,7,1,29,40.0,37.42857142857143,3
20726,2010-07-21,52,1.6499999999999997,7,2,29,21.0,23.285714285714285,3
20726,2010-07-22,20,1.6499999999999997,7,3,29,52.0,29.142857142857142,3
20726,2010-07-23,40,1.65,7,4,29,20.0,28.285714285714285,3
20726,2010-07-25,10,1.65,7,6,29,40.0,29.571428571428573,3
20726,2010-07-26,16,1.6499999999999997,7,0,30,10.0,29.142857142857142,3
20726,2010-07-27,22,1.65,7,1,30,16.0,28.428571428571427,3
20726,2010-07-28,70,1.65,7,2,30,22.0,25.857142857142858,3
20726,2010-07-29,31,1.65,7,3,30,70.0,32.857142857142854,3
20726,2010-07-30,52,1.65,7,4,30,31.0,29.857142857142858,3
20726,2010-08-01,30,1.65,8,6,30,52.0,34.42857142857143,3
20726,2010-08-02,30,1.6499999999999997,8,0,31,30.0,33.0,3
20726,2010-08-03,34,1.6499999999999997,8,1,31,30.0,35.857142857142854,3
20726,2010-08-04,60,1.65,8,2,31,34.0,38.42857142857143,3
20726,2010-08-05,50,1.6499999999999997,8,3,31,60.0,43.857142857142854,3
20726,2010-08-08,23,1.6499999999999997,8,6,31,50.0,41.0,3
20726,2010-08-09,100,1.45,8,0,32,23.0,39.857142857142854,3
20726,2010-08-10,15,1.6499999999999997,8,1,32,100.0,46.714285714285715,3
20726,2010-08-11,110,1.5499999999999998,8,2,32,15.0,44.57142857142857,3
20726,2010-08-12,61,1.6499999999999997,8,3,32,110.0,56.0,3
20726,2010-08-13,31,1.6499999999999997,8,4,32,61.0,59.857142857142854,3
20726,2010-08-15,25,1.65,8,6,32,31.0,55.714285714285715,3
20726,2010-08-16,50,1.6499999999999997,8,0,33,25.0,52.142857142857146,3
20726,2010-08-17,20,1.65,8,1,33,50.0,56.0,3
20726,2010-08-18,53,1.65,8,2,33,20.0,44.57142857142857,3
20726,2010-08-19,6,1.65,8,3,33,53.0,50.0,3
20726,2010-08-20,7,1.65,8,4,33,6.0,35.142857142857146,3
20726,2010-08-22,55,1.6499999999999997,8,6,33,7.0,27.428571428571427,3
20726,2010-08-23,12,1.65,8,0,34,55.0,30.857142857142858,3
20726,2010-08-24,40,1.65,8,1,34,12.0,29.0,3
20726,2010-08-25,10,1.65,8,2,34,40.0,27.571428571428573,3
20726,2010-08-26,49,1.65,8,3,34,10.0,26.142857142857142,3
20726,2010-08-27,10,1.65,8,4,34,49.0,25.571428571428573,3
20726,2010-08-29,15,1.6499999999999997,8,6,34,10.0,26.142857142857142,3
20726,2010-08-31,41,1.65,8,1,35,15.0,27.285714285714285,3
20726,2010-09-01,130,1.5833333333333333,9,2,35,41.0,25.285714285714285,3
20726,2010-09-02,37,1.6499999999999997,9,3,35,130.0,42.142857142857146,3
20726,2010-09-03,10,1.65,9,4,35,37.0,41.714285714285715,3
20726,2010-09-05,16,1.6499999999999997,9,6,35,10.0,41.714285714285715,3
20726,2010-09-06,94,1.65,9,0,36,16.0,37.0,3
20726,2010-09-07,20,1.65,9,1,36,94.0,49.0,3
20726,2010-09-08,46,1.6499999999999997,9,2,36,20.0,49.714285714285715,3
20726,2010-09-09,32,1.6499999999999997,9,3,36,46.0,50.42857142857143,3
20726,2010-09-10,20,1.65,9,4,36,32.0,36.42857142857143,3
20726,2010-09-13,13,1.6499999999999997,9,0,37,20.0,34.0,3
20726,2010-09-14,20,1.65,9,1,37,13.0,34.42857142857143,3
20726,2010-09-15,5,1.65,9,2,37,20.0,35.0,3
20726,2010-09-16,30,1.65,9,3,37,5.0,22.285714285714285,3
20726,2010-09-19,2,1.65,9,6,37,30.0,23.714285714285715,3
20726,2010-09-20,30,1.65,9,0,38,2.0,17.428571428571427,3
20726,2010-09-21,21,1.65,9,1,38,30.0,17.142857142857142,3
20726,2010-09-22,11,1.65,9,2,38,21.0,17.285714285714285,3
20726,2010-09-23,30,1.65,9,3,38,11.0,17.0,3
20726,2010-09-24,123,1.6099999999999999,9,4,38,30.0,18.428571428571427,3
20726,2010-09-26,27,1.65,9,6,38,123.0,35.285714285714285,3
20726,2010-09-27,30,1.65,9,0,39,27.0,34.857142857142854,3
20726,2010-09-28,20,1.65,9,1,39,30.0,38.857142857142854,3
20726,2010-09-29,25,1.6499999999999997,9,2,39,20.0,37.42857142857143,3
20726,2010-09-30,101,1.5499999999999998,9,3,39,25.0,38.0,3
20726,2010-10-03,11,1.65,10,6,39,101.0,50.857142857142854,3
20726,2010-10-04,10,1.65,10,0,40,11.0,48.142857142857146,3
20726,2010-10-05,16,1.6499999999999997,10,1,40,10.0,32.0,3
20726,2010-10-06,10,1.65,10,2,40,16.0,30.428571428571427,3
20726,2010-10-07,30,1.6499999999999997,10,3,40,10.0,27.571428571428573,3
20726,2010-10-08,12,1.6499999999999997,10,4,40,30.0,29.0,3
20726,2010-10-10,11,1.65,10,6,40,12.0,27.142857142857142,3
20726,2010-10-11,30,1.65,10,0,41,11.0,14.285714285714286,3
20726,2010-10-12,32,1.65,10,1,41,30.0,17.0,3
20726,2010-10-13,140,1.5999999999999999,10,2,41,32.0,20.142857142857142,3
20726,2010-10-14,8,1.6499999999999997,10,3,41,140.0,37.857142857142854,3
20726,2010-10-15,53,1.65,10,4,41,8.0,37.57142857142857,3
20726,2010-10-17,7,1.65,10,6,41,53.0,40.857142857142854,3
20726,2010-10-19,10,1.65,10,1,42,7.0,40.142857142857146,3
20726,2010-10-20,4,1.65,10,2,42,10.0,40.0,3
20726,2010-10-21,30,1.65,10,3,42,4.0,36.285714285714285,3
20726,2010-10-24,7,1.65,10,6,42,30.0,36.0,3
20726,2010-10-25,41,1.65,10,0,43,7.0,17.0,3
20726,2010-10-26,21,1.6499999999999997,10,1,43,41.0,21.714285714285715,3
20726,2010-10-27,2,1.65,10,2,43,21.0,17.142857142857142,3
20726,2010-10-28,4,1.65,10,3,43,2.0,16.428571428571427,3
20726,2010-10-29,10,1.65,10,4,43,4.0,15.571428571428571,3
20726,2010-10-31,12,1.6499999999999997,10,6,43,10.0,16.428571428571427,3
20726,2010-11-01,10,1.65,11,0,44,12.0,13.857142857142858,3
20726,2010-11-02,3,1.65,11,1,44,10.0,14.285714285714286,3
20726,2010-11-03,45,1.65,11,2,44,3.0,8.857142857142858,3
20726,2010-11-04,41,1.65,11,3,44,45.0,12.285714285714286,3
20726,2010-11-05,50,1.6499999999999997,11,4,44,41.0,17.857142857142858,3
20726,2010-11-07,44,1.65,11,6,44,50.0,24.428571428571427,3
20726,2010-11-08,5,1.65,11,0,45,44.0,29.285714285714285,3
20726,2010-11-09,21,1.6499999999999997,11,1,45,5.0,28.285714285714285,3
20726,2010-11-10,12,1.6499999999999997,11,2,45,21.0,29.857142857142858,3
20726,2010-11-11,13,1.6499999999999997,11,3,45,12.0,31.142857142857142,3
20726,2010-11-12,33,1.65,11,4,45,13.0,26.571428571428573,3
20726,2010-11-14,22,1.65,11,6,45,33.0,25.428571428571427,3
20726,2010-11-15,12,1.65,11,0,46,22.0,21.428571428571427,3
20726,2010-11-16,52,1.6499999999999997,11,1,46,12.0,16.857142857142858,3
20726,2010-11-17,1,1.65,11,2,46,52.0,23.571428571428573,3
20726,2010-11-18,24,1.65,11,3,46,1.0,20.714285714285715,3
20726,2010-11-19,22,1.6499999999999997,11,4,46,24.0,22.428571428571427,3
20726,2010-11-21,24,1.65,11,6,46,22.0,23.714285714285715,3
20726,2010-11-22,31,1.6499999999999997,11,0,47,24.0,22.428571428571427,3
20726,2010-11-23,6,1.6499999999999997,11,1,47,31.0,23.714285714285715,3
20726,2010-11-24,44,1.65,11,2,47,6.0,22.857142857142858,3
20726,2010-11-25,31,1.6499999999999997,11,3,47,44.0,21.714285714285715,3
20726,2010-11-26,10,1.65,11,4,47,31.0,26.0,3
20726,2010-11-28,2,1.65,11,6,47,10.0,24.0,3
20726,2010-11-29,12,1.65,11,0,48,2.0,21.142857142857142,3
20726,2010-11-30,110,1.5499999999999998,11,1,48,12.0,19.428571428571427,3
20726,2010-12-01,2,1.65,12,2,48,110.0,30.714285714285715,3
20726,2010-12-02,13,1.65,12,3,48,2.0,30.142857142857142,3
20726,2010-12-03,21,1.6499999999999997,12,4,48,13.0,25.714285714285715,3
20726,2010-12-05,53,1.6499999999999997,12,6,48,21.0,24.285714285714285,3
20726,2010-12-06,27,1.65,12,0,49,53.0,30.428571428571427,3
20726,2010-12-07,7,1.65,12,1,49,27.0,34.0,3
20726,2010-12-08,16,1.65,12,2,49,7.0,33.285714285714285,3
20726,2010-12-09,20,1.65,12,3,49,16.0,19.857142857142858,3
20726,2010-12-12,1,1.65,12,6,49,20.0,22.428571428571427,3
20726,2010-12-13,20,1.65,12,0,50,1.0,20.714285714285715,3
20726,2010-12-14,32,1.6499999999999997,12,1,50,20.0,20.571428571428573,3
20726,2010-12-15,23,1.65,12,2,50,32.0,17.571428571428573,3
20726,2010-12-16,43,1.65,12,3,50,23.0,17.0,3
20726,2010-12-20,10,1.65,12,0,51,43.0,22.142857142857142,3
20726,2010-12-21,200,1.45,12,1,51,10.0,21.285714285714285,3
20726,2011-01-04,21,1.6499999999999997,1,1,1,200.0,47.0,3
20726,2011-01-06,121,1.6499999999999997,1,3,1,21.0,49.857142857142854,3
20726,2011-01-07,10,1.65,1,4,1,121.0,64.28571428571429,3
20726,2011-01-09,20,1.65,1,6,1,10.0,61.142857142857146,3
20726,2011-01-10,30,1.65,1,0,2,20.0,60.714285714285715,3
20726,2011-01-11,40,1.6499999999999997,1,1,2,30.0,58.857142857142854,3
20726,2011-01-13,22,1.6499999999999997,1,3,2,40.0,63.142857142857146,3
20726,2011-01-14,10,1.65,1,4,2,22.0,37.714285714285715,3
20726,2011-01-16,11,1.65,1,6,2,10.0,36.142857142857146,3
20726,2011-01-19,20,1.65,1,2,3,11.0,20.428571428571427,3
20726,2011-01-20,25,1.65,1,3,3,20.0,21.857142857142858,3
20726,2011-01-21,22,1.65,1,4,3,25.0,22.571428571428573,3
20726,2011-01-24,22,1.65,1,0,4,22.0,21.428571428571427,3
20726,2011-01-25,67,1.65,1,1,4,22.0,18.857142857142858,3
20726,2011-01-26,20,1.65,1,2,4,67.0,25.285714285714285,3
20726,2011-01-27,10,1.65,1,3,4,20.0,26.714285714285715,3
20726,2011-01-28,20,1.65,1,4,4,10.0,26.571428571428573,3
20726,2011-01-31,30,1.6499999999999997,1,0,5,20.0,26.571428571428573,3
20726,2011-02-01,20,1.65,2,1,5,30.0,27.285714285714285,3
20726,2011-02-02,10,1.65,2,2,5,20.0,27.0,3
20726,2011-02-03,22,1.65,2,3,5,10.0,25.285714285714285,3
20726,2011-02-04,20,1.65,2,4,5,22.0,18.857142857142858,3
20726,2011-02-07,1,1.65,2,0,6,20.0,18.857142857142858,3
20726,2011-02-08,17,1.6499999999999997,2,1,6,1.0,17.571428571428573,3
20726,2011-02-10,2,1.65,2,3,6,17.0,17.142857142857142,3
20726,2011-02-11,12,1.65,2,4,6,2.0,13.142857142857142,3
20726,2011-02-14,33,1.6499999999999997,2,0,7,12.0,12.0,3
20726,2011-02-15,110,1.5499999999999998,2,1,7,33.0,15.285714285714286,3
20726,2011-02-16,10,1.65,2,2,7,110.0,27.857142857142858,3
20726,2011-02-17,20,1.65,2,3,7,10.0,26.428571428571427,3
20726,2011-02-18,23,1.65,2,4,7,20.0,29.142857142857142,3
20726,2011-02-20,21,1.6499999999999997,2,6,7,23.0,30.0,3
20726,2011-02-22,20,1.65,2,1,8,21.0,32.714285714285715,3
20726,2011-02-23,7,1.65,2,2,8,20.0,33.857142857142854,3
20726,2011-02-24,20,1.65,2,3,8,7.0,30.142857142857142,3
20726,2011-02-25,20,1.65,2,4,8,20.0,17.285714285714285,3
20726,2011-02-28,21,1.65,2,0,9,20.0,18.714285714285715,3
20726,2011-03-01,10,1.65,3,1,9,21.0,18.857142857142858,3
20726,2011-03-02,10,1.65,3,2,9,10.0,17.0,3
20726,2011-03-03,13,1.6499999999999997,3,3,9,10.0,15.428571428571429,3
20726,2011-03-06,4,1.65,3,6,9,13.0,14.428571428571429,3
20726,2011-03-07,2,1.65,3,0,10,4.0,14.0,3
20726,2011-03-08,35,1.65,3,1,10,2.0,11.428571428571429,3
20726,2011-03-09,12,1.6499999999999997,3,2,10,35.0,13.571428571428571,3
20726,2011-03-10,24,1.65,3,3,10,12.0,12.285714285714286,3
20726,2011-03-11,17,1.65,3,4,10,24.0,14.285714285714286,3
20726,2011-03-13,1,1.65,3,6,10,17.0,15.285714285714286,3
20726,2011-03-14,140,1.5999999999999999,3,0,11,1.0,13.571428571428571,3
20726,2011-03-15,10,1.65,3,1,11,140.0,33.0,3
20726,2011-03-17,42,1.65,3,3,11,10.0,34.142857142857146,3
20726,2011-03-18,10,1.65,3,4,11,42.0,35.142857142857146,3
20726,2011-03-20,10,1.65,3,6,11,10.0,34.857142857142854,3
20726,2011-03-21,43,1.65,3,0,12,10.0,32.857142857142854,3
20726,2011-03-22,2,1.65,3,1,12,43.0,36.57142857142857,3
20726,2011-03-23,24,1.65,3,2,12,2.0,36.714285714285715,3
20726,2011-03-24,11,1.65,3,3,12,24.0,20.142857142857142,3
20726,2011-03-25,40,1.65,3,4,12,11.0,20.285714285714285,3
20726,2011-03-28,24,1.65,3,0,13,40.0,20.0,3
